material,formula_latex,family,tc_kelvin,year,pressure_gpa,paper_id,is_theoretical
La1.475Nd0.4Sr0.125CuO4,,cuprate,7.9,2007,0,arxiv:cond-mat/0703648,false
Nb,,elemental,7.81,2007,,arxiv:cond-mat/0701271,false
Nb,,elemental,7.6,2007,,arxiv:0705.1239,false
Nb,,elemental,7.42,2007,,arxiv:0705.1239,false
Re3W,,Other,7.4,2007,,arxiv:0707.1905,false
Pb,,elemental,7.22,2007,,arxiv:cond-mat/0701445,false
Pb,,elemental,7.1863,2007,0,arxiv:0704.2077,false
YB6,,conventional,7.15,2007,,arxiv:0707.2211,false
NbSe2,,chalcogenide,7,2007,,arxiv:cond-mat/0703174,false
Pb,,elemental,6.998,2007,0.5,arxiv:0704.2077,false
YB6,,conventional,6.95,2007,,arxiv:0705.3309,false
Pb,,elemental,6.854,2007,0.9,arxiv:0704.2077,false
YBa2Cu3O6.6,,cuprate,6.8,2007,0,arxiv:0710.3737,false
Pb,,elemental,6.767,2007,1.15,arxiv:0704.2077,false
La1.475Nd0.4Sr0.125CuO4,,cuprate,6.6,2007,0,arxiv:cond-mat/0703648,false
Nb,,elemental,6.2,2007,,arxiv:0707.3265,false
Lu2Fe3Si5,,Other,6.1,2007,,arxiv:0801.0111,false
NbB2.34,,conventional,6.02,2007,,arxiv:0712.2067,false
Nb,,elemental,6,2007,,arxiv:0709.1687,false
La2-xBaxCuO4,,cuprate,6,2007,,arxiv:0709.1130,false
La2-xBaxCuO4,,cuprate,6,2007,,arxiv:0709.1130,false
Mo79Ge21,,conventional,5.94,2007,,arxiv:0709.4180,false
Nb,,elemental,5.9,2007,,arxiv:0707.3265,false
Mo79Ge21,,conventional,5.77,2007,,arxiv:0709.4180,true
Mo79Ge21,,conventional,5.72,2007,,arxiv:0709.4180,true
Mg12Ir19B16,,mgb2,5.7,2007,0,arxiv:0708.3479,false
Mo79Ge21,,conventional,5.64,2007,,arxiv:0709.4180,true
HoNi2B2C,,borocarbide,5.6,2007,,arxiv:0705.3405,false
Mo79Ge21,,conventional,5.56,2007,,arxiv:0709.4180,false
SrPt4Ge12,,Other,5.45,2007,,arxiv:0710.1413,false
SrPt4Ge12,,Other,5.4,2007,,arxiv:0710.1413,false
BaPt4Ge12,,Other,5.35,2007,,arxiv:0710.0738,false
Mo79Ge21,,conventional,5.22,2007,,arxiv:0709.4180,false
Li2Pd2.25Pt0.75B,,Other,5.16,2007,,arxiv:0709.3777,false
SrPt4Ge12,,Other,5.1,2007,,arxiv:0710.0738,false
BaPt4Ge12,,Other,5,2007,,arxiv:0710.1413,false
La2-xSrxCuO4,,cuprate,5,2007,,arxiv:cond-mat/0702121,false
NaxCoO2·1.3H2O,,Other,4.8,2007,0,arxiv:0712.0419,false
Nb,,elemental,4.63,2007,,arxiv:0709.1687,false
Nb,,elemental,4.5,2007,,arxiv:0709.1687,false
Mg10Ir19B16,,mgb2,4.5,2007,,arxiv:0704.1295,true
Na0.33(H3O)0.02CoO2·1.4H2O,,Other,4.5,2007,,arxiv:0708.4256,false
Mg10Ir19B16,,mgb2,4.45,2007,,arxiv:0706.2177,false
Na0.3CoO2·1.3D2O,,Other,4.2,2007,,arxiv:0705.0517,false
NaxTaS2,,chalcogenide,4.2,2007,,arxiv:cond-mat/0703166,false
Cu0.08TiSe2,,chalcogenide,4.13,2007,,arxiv:cond-mat/0703645,false
Mo0.79Ge0.21,,conventional,4.02,2007,,arxiv:0707.4532,false
La(1.875)Ba(0.125)CuO(4),,cuprate,4,2007,,arxiv:cond-mat/0703357,false
Sn,,elemental,3.789,2007,,arxiv:0707.2381,false
Mg10Ir19B16,,mgb2,3.7,2007,,arxiv:0706.0778,false
Mg12Ir19B16,,mgb2,3.7,2007,0,arxiv:0708.3479,false
Li2Pd1.5Pt1.5B,,Other,3.56,2007,,arxiv:0709.3777,false
YBa2Cu3O6.6,,cuprate,3.5,2007,0,arxiv:0710.3737,false
In,,elemental,3.415,2007,,arxiv:0704.1872,false
NbB2.2,,conventional,3.4,2007,,arxiv:0712.2067,false
Cu0.065TiSe2,,chalcogenide,3.4,2007,,arxiv:cond-mat/0703645,false
Mo79Ge21,,conventional,3.04,2007,,arxiv:0709.4180,false
Cu0.10TiSe2,,chalcogenide,3.02,2007,,arxiv:cond-mat/0703645,false
Y1-xCaxBa2Cu3O7-δ,,cuprate,3,2007,,arxiv:0707.2397,false
a-NbGe,,Other,2.88,2007,,arxiv:0710.2076,false
Al:Si,,Other,2.8,2007,,arxiv:cond-mat/0701194,true
Li2Pt3B,,Other,2.68,2007,,arxiv:cond-mat/0702130,false
Li2Pt3B,,Other,2.6,2007,,arxiv:0709.3777,false
La3Pd4Ge4,,Other,2.5,2007,,arxiv:0708.0129,false
Mo79Ge21,,conventional,2.45,2007,,arxiv:0709.4180,false
PrRu4As12,,Other,2.33,2007,0,arxiv:0710.0439,false
Cu0.06TiSe2,,chalcogenide,2.3,2007,,arxiv:cond-mat/0701669,false
Cu0.055TiSe2,,chalcogenide,2.24,2007,,arxiv:cond-mat/0703645,false
Ir2Ga9,,Other,2.2,2007,,arxiv:0706.0577,false
Cu0.025TiSe2,,chalcogenide,2.03,2007,,arxiv:cond-mat/0703645,false
CeCo(In0.9Cd0.1)5,,heavy_fermion,2,2007,,arxiv:cond-mat/0703703,false
NaxTaS2,,chalcogenide,2,2007,,arxiv:cond-mat/0703166,false
Cu0.015TiSe2,,chalcogenide,1.92,2007,,arxiv:cond-mat/0703645,false
Rh2Ga9,,Other,1.9,2007,,arxiv:0706.0577,false
Al,,elemental,1.9,2007,,arxiv:0712.3391,false
YBa2Cu3O7-δ,,cuprate,1.9,2007,0,arxiv:0710.3737,false
PrOs4Sb12,,heavy_fermion,1.89,2007,,arxiv:cond-mat/0703694,false
Mo79Ge21,,conventional,1.86,2007,,arxiv:0709.4180,false
PrOs4Sb12,,heavy_fermion,1.85,2007,,arxiv:0709.3849,true
PrOs4Sb12,,heavy_fermion,1.85,2007,0,arxiv:cond-mat/0701613,false
PrOs4Sb12,,heavy_fermion,1.85,2007,0,arxiv:cond-mat/0701613,true
PrOs4Sb12,,heavy_fermion,1.84,2007,,arxiv:0705.4659,false
Al,,elemental,1.75,2007,,arxiv:0712.3391,false
PrOs4Sb12,,heavy_fermion,1.72,2007,,arxiv:cond-mat/0703694,false
Al,,elemental,1.7,2007,,arxiv:0712.3391,false
Al,,elemental,1.6,2007,,arxiv:0707.2879,false
CeIrSi3,,heavy_fermion,1.6,2007,2.5,arxiv:0709.2199,true
CeIrSi3,,heavy_fermion,1.59,2007,2.58,arxiv:0709.2199,false
PrOs4Sb12,,heavy_fermion,1.55,2007,1.91,arxiv:cond-mat/0701613,false
PrOs4Sb12,,heavy_fermion,1.55,2007,1.91,arxiv:cond-mat/0701613,true
URu2Si2,,heavy_fermion,1.5,2007,,arxiv:0708.1042,true
URu2Si2,,heavy_fermion,1.45,2007,,arxiv:0710.2382,false
CeIrSi3,,heavy_fermion,1.4,2007,2.19,arxiv:0709.2199,false
(TMTSF)2ClO4,,organic,1.4,2007,,arxiv:cond-mat/0701566,false
Sr3Ru2O7,,ruthenate,1.39,2007,,arxiv:0712.1847,false
Sr2RuO4-Sr3Ru2O7eutectic,,ruthenate,1.39,2007,,arxiv:0712.1847,false
Al,,elemental,1.365,2007,,arxiv:0712.0575,false
Al,,elemental,1.324,2007,,arxiv:0710.5246,false
CeIrSi3,,heavy_fermion,1.32,2007,2.14,arxiv:0709.2199,false
URu2Si2,,heavy_fermion,1.3,2007,,arxiv:0712.1376,false
CeCo(In0.9Cd0.1)5,,heavy_fermion,1.27,2007,,arxiv:cond-mat/0703703,false
Al,,elemental,1.25,2007,,arxiv:0709.1175,false
CeRh0.6Co0.4In5,,heavy_fermion,1.2,2007,,arxiv:0704.2336,false
LaPd2Ge2,,Other,1.1,2007,,arxiv:0708.0129,false
CeIrSi3,,heavy_fermion,1.02,2007,1.99,arxiv:0709.2199,false
Al/Au,,Other,1,2007,,arxiv:0708.0205,false
ErRh4B4,,conventional,1,2007,,arxiv:0707.0029,false
CeIrSi3,,heavy_fermion,0.85,2007,1.71,arxiv:0709.2199,false
UCoGe,,heavy_fermion,0.82,2007,0,arxiv:0708.1388,false
LaOs4Sb12,,Other,0.74,2007,,arxiv:0709.3849,true
Al,,elemental,0.7,2007,,arxiv:0705.2033,false
UCoGe,,heavy_fermion,0.66,2007,0,arxiv:0708.1388,false
UCoGe,,heavy_fermion,0.61,2007,0,arxiv:0708.1388,false
La2-xSrxCuO4,,cuprate,0.5,2007,,arxiv:cond-mat/0702121,false
UCoGe,,heavy_fermion,0.38,2007,0,arxiv:0708.1388,false
UCoGe,,heavy_fermion,0.3,2007,0,arxiv:0708.1388,false
InxO,,Other,0.3,2007,,arxiv:0708.2751,false
B:Si,,Other,0.24,2007,,arxiv:cond-mat/0701194,true
In/Zn/Au,,Other,0.23,2007,,arxiv:0711.0534,false
CeRhIn5,,heavy_fermion,0.2,2007,0,arxiv:0712.0382,false
RhIn3,,Other,0.19,2007,0,arxiv:0712.0382,false
CeRhIn5,,heavy_fermion,0.11,2007,0,arxiv:0712.0382,false
La2-xSrxCuO4,,cuprate,140,2008,,arxiv:0805.4182,true
HgBa2Ca4Cu5O12+δ,,cuprate,110,2008,,arxiv:0810.0880,false
Bi2Sr2Ca2Cu3O10+δ,,cuprate,108,2008,,arxiv:0801.2212,false
HgBa2CuO4+δ,,cuprate,97,2008,,arxiv:0805.1497,false
Bi2Sr2Ca0.92Y0.08Cu2O8+δ,,cuprate,96,2008,,arxiv:0801.2212,false
HgBa2CuO4+δ,,cuprate,96,2008,,arxiv:0810.5759,false
YBa2Cu3O7-δ,,cuprate,93.837,2008,0,arxiv:0803.0969,false
YBa2Cu3O7-δ,,cuprate,93.6,2008,,arxiv:0808.3015,false
"(Nd0.33,Eu0.20,Gd0.47)Ba2Cu3O7-δ",,cuprate,93.14,2008,,arxiv:0807.4050,false
YBa2Cu3O7-δ,,cuprate,93,2008,,arxiv:0803.1079,false
YBa2Cu3-yAlyO7-δ,,cuprate,92.05,2008,,arxiv:0811.4534,false
Y1Ba2Cu3O7-δ,,cuprate,92,2008,,arxiv:0804.0170,false
NdBa2Cu3Ox,,cuprate,92,2008,,arxiv:0808.3408,false
YBa2Cu3O7-δ,,cuprate,91.825,2008,0,arxiv:0803.0969,false
"YBa2Cu3O6,87",,cuprate,91.8,2008,,arxiv:0803.0880,false
YBa2Cu3O7-δ,,cuprate,91.7,2008,,arxiv:0804.1157,false
YBa2Cu3O7-δ,,cuprate,91.6,2008,,arxiv:0805.3875,false
YBa2Cu3O7-δ,,cuprate,91.5,2008,,arxiv:0805.4193,true
YBa2Cu3O7-δ,,cuprate,91.22,2008,,arxiv:0803.0965,false
Bi2Sr2Ca1Cu2Ox,,cuprate,91,2008,,arxiv:0805.4633,false
YBa2Cu3O6.90,,cuprate,90.9,2008,,arxiv:0806.2128,false
YBa2Cu3O7.00,,cuprate,90.7,2008,,arxiv:0806.2128,false
YBa2Cu3O7.00,,cuprate,90.6,2008,,arxiv:0806.2128,false
Bi2.1Sr1.9CaCu2O8+δ,,cuprate,90,2008,,arxiv:0801.2212,false
YBa2Cu3O6.80,,cuprate,90,2008,,arxiv:0801.3481,true
Tl2Ba2CuO6+δ,,cuprate,90,2008,,arxiv:0806.3779,false
YBa2Cu3O7-δ,,cuprate,90,2008,,arxiv:0803.0965,false
YBa2Cu3O7-δ,,cuprate,89.5,2008,,arxiv:0805.3875,false
YBa2Cu3O7-δ,,cuprate,89.25,2008,,arxiv:0803.0965,false
DyBa2Cu3O(7-x),,cuprate,88.5,2008,0,arxiv:0803.1808,false
Bi2Sr1.5Ca1.5Cu2O8+δintercalatedwith[(Me3S)2HgI4]0.34,,cuprate,88,2008,,arxiv:0807.0561,false
Y1-zPrzBa2Cu3O7-δ,,cuprate,85.8,2008,,arxiv:0811.4534,false
Bi2Sr2CaCu2Oy,,cuprate,85,2008,,arxiv:0808.3896,false
HgBa2Ca4Cu5O12+δ,,cuprate,85,2008,,arxiv:0810.0880,false
HgBa2CuO4+δ,,cuprate,85,2008,,arxiv:0802.3166,true
Y0.95Ca0.05Ba2Cu3Oy,,cuprate,84.2,2008,,arxiv:0805.4293,false
Bi2Sr2CaCu2Oy,,cuprate,84,2008,,arxiv:0807.1194,false
"(Lu,Ca)Ba2Cu3O7-d",,cuprate,83,2008,0,arxiv:0811.0885,false
Bi2Sr1.5Ca1.5Cu2O8+δ,,cuprate,82.4,2008,,arxiv:0807.0561,false
Bi2Sr2Ca1-xDyxCu2O8+δ,,cuprate,81,2008,,arxiv:0802.1559,false
Y0.9Ca0.1Ba2Cu3Oy,,cuprate,80.6,2008,,arxiv:0805.4293,false
Bi2Sr1.5Ca1.5Cu2O8+δintercalatedwith[HgI2]0.5,,cuprate,80.6,2008,,arxiv:0807.0561,false
SiH4,,Other,80,2008,250,arxiv:0803.2713,true
YBa2Cu3O6.79,,cuprate,80,2008,,arxiv:0806.2128,false
YBa2Cu4O8,,cuprate,79.6,2008,,arxiv:0803.1384,false
Bi2Sr1.5Ca1.5Cu2O8+δintercalatedwith[(Py-CH3)2HgI4]0.35,,cuprate,79,2008,,arxiv:0807.0561,false
Tl0.5Pb0.5Sr2CaCu2O7,,cuprate,77.1,2008,,arxiv:0802.3831,false
Bi(Pb)2Sr2Ca(Tb)Cu2O8+δ,,cuprate,77,2008,,arxiv:0801.2546,true
YBa2Cu3O6.67,,cuprate,75,2008,,arxiv:0801.3481,true
SiH4,,Other,75,2008,70,arxiv:0803.2713,true
HgBa2CuO4+δ,,cuprate,75,2008,,arxiv:0802.3166,true
Bi2Sr2CaCu2Oy,,cuprate,74,2008,,arxiv:0807.1194,false
Bi(Pb)2Sr2CaCu2O8+δ,,cuprate,71,2008,,arxiv:0802.2788,false
Bi2Sr2CaCu2Oy,,cuprate,70,2008,,arxiv:0807.1194,false
YBa2Cu3O6.73,,cuprate,67.5,2008,,arxiv:0806.2128,false
Y0.95Ca0.05Ba2(Cu0.98Zn0.02)3Oy,,cuprate,65.1,2008,,arxiv:0805.4293,false
YBa2Cu3O6.57,,cuprate,65,2008,,arxiv:0801.3481,true
HgBa2CuO4+δ,,cuprate,64,2008,,arxiv:0805.1497,false
YBa2Cu3O6.6,,cuprate,63,2008,,arxiv:0802.3620,false
YBa2Cu3O6.68,,cuprate,62.2,2008,,arxiv:0806.2128,false
YBa(2)Cu(3)O(6.6),,cuprate,61,2008,,arxiv:0806.4134,false
YBa2Cu3O6.60,,cuprate,60.8,2008,,arxiv:0806.2128,false
YBa2Cu3O6.54,,cuprate,60,2008,,arxiv:0812.0458,true
YBa2Cu3O6+x,,cuprate,60,2008,,arxiv:0802.2129,true
YBa2Cu3O6.5,,cuprate,60,2008,,arxiv:0811.4240,true
YBa2Cu3O6.56,,cuprate,59.8,2008,,arxiv:0806.2128,false
YBa2Cu3O6.50,,cuprate,59,2008,,arxiv:0801.3481,true
YBa2Cu3O6.51,,cuprate,57.5,2008,,arxiv:0812.0458,true
YBa2Cu3O6.53,,cuprate,57.5,2008,,arxiv:0806.2128,false
YBa2Cu3O6.5,,cuprate,57.5,2008,,arxiv:0803.2011,true
Ca0.4Nd0.6FeAsF,,iron_based,57.4,2008,,arxiv:0812.1192,false
Gd0.8Th0.2FeAsO,,iron_based,56.3,2008,,arxiv:0804.4290,false
Gd0.8Th0.2FeAsO,,iron_based,56,2008,,arxiv:0804.4290,false
Sr0.5Sm0.5FFeAs,,iron_based,56,2008,,arxiv:0811.0761,false
RuSr2GdCu2O8,,cuprate,56,2008,,arxiv:0811.3457,false
SmFeAsO0.9F0.1,,iron_based,55.2,2008,,arxiv:0806.0980,false
YBa2Cu3O6.52,,cuprate,55.1,2008,,arxiv:0806.2128,false
Gd0.75Th0.25FeAsO,,iron_based,55,2008,,arxiv:0804.4290,false
RuSr2Gd0.5Dy0.5Cu2O8,,cuprate,55,2008,,arxiv:0811.3457,false
SmFeAsO0.9F0.1,,iron_based,55,2008,,arxiv:0806.0980,false
SmFeAsO1-x,,iron_based,55,2008,,arxiv:0804.2582,true
SmO1-xFxFeAs,,iron_based,54.6,2008,,arxiv:0806.2839,false
SmO0.8F0.2FeAs,,iron_based,54,2008,,arxiv:0804.2105,false
Ca0.4Nd0.6FeAsF,,iron_based,54,2008,,arxiv:0812.1192,false
SmFeAsO0.85,,iron_based,53.5,2008,0,arxiv:0806.1352,false
GdFeAsO1-delta,,iron_based,53.5,2008,,arxiv:0804.3727,false
Sr0.5Sm0.5FFeAs,,iron_based,53.5,2008,,arxiv:0811.0761,false
SmFeAsO1-x,,iron_based,53.5,2008,,arxiv:0811.1874,true
SmFeAsO0.8F0.2,,iron_based,53,2008,,arxiv:0812.1141,true
SmFeAsO0.8F0.2,,iron_based,53,2008,,arxiv:0812.1141,false
SmO0.6F0.4FeAs,,iron_based,53,2008,,arxiv:0808.3666,false
NdFeAsO0.6,,iron_based,53,2008,0,arxiv:0806.3238,false
NdFeAsO0.9F0.1,,iron_based,53,2008,,arxiv:0807.0815,false
SmFeAsO1-xFy,,iron_based,53,2008,,arxiv:0806.0337,false
Ca0.4Pr0.6FeAsF,,iron_based,52.8,2008,,arxiv:0812.1192,false
SmFeAsO0.85,,iron_based,52.4,2008,,arxiv:0805.2794,false
DyFeAsO1-delta,,iron_based,52.2,2008,,arxiv:0809.3582,true
SmFeAsO0.9F0.1,,iron_based,52.2,2008,,arxiv:0806.0980,false
SmFeAsO0.8F0.2,,iron_based,52.1,2008,,arxiv:0812.1141,false
SmFeAsO1-xFx,,iron_based,52.1,2008,,arxiv:0811.1601,false
SmFeAsO1-xFx,,iron_based,52.1,2008,,arxiv:0811.1601,false
Pr[O1-xFx]FeAs,,iron_based,52,2008,,arxiv:0803.4283,false
Tb0.8Th0.2FeAsO,,iron_based,52,2008,,arxiv:0806.1675,false
SmFeAsO0.85,,iron_based,52,2008,,arxiv:0805.1923,false
SmO0.65F0.35FeAs,,iron_based,52,2008,,arxiv:0806.2451,false
SmFeAs(O0.85F0.15),,iron_based,52,2008,,arxiv:0807.1688,false
NdO0.82F0.18FeAs,,iron_based,52,2008,,arxiv:0805.2415,false
Sm0.95La0.05FeAsO0.85F0.15,,iron_based,52,2008,,arxiv:0807.2833,false
Nd[O1-xFx]FeAs,,iron_based,51.9,2008,,arxiv:0803.4234,false
NdFeAsO0.82F0.18,,iron_based,51.5,2008,0,arxiv:0807.1380,false
SmFeAsO0.9F0.1,,iron_based,51.5,2008,0,arxiv:0812.1188,false
SmFeAsO0.9F0.1,,iron_based,51.5,2008,,arxiv:0806.1986,false
NdFeAsO0.82F0.18,,iron_based,51,2008,,arxiv:0806.1318,false
NdFeAsO0.85,,iron_based,51,2008,,arxiv:0805.1923,false
NdFeAsO0.9F0.1,,iron_based,51,2008,,arxiv:0806.1672,false
NdFeAsO0.9F0.1,,iron_based,51,2008,0,arxiv:0805.2783,false
NdO0.82F0.18FeAs,,iron_based,51,2008,,arxiv:0806.0063,true
Nd(O0.89F0.11)FeAs,,iron_based,51,2008,,arxiv:0805.4445,false
NdFeAsO0.83,,iron_based,51,2008,,arxiv:0806.3821,false
NdFeAsO0.94F0.06,,iron_based,51,2008,,arxiv:0807.0467,false
NdFeAsO0.94F0.06,,iron_based,50.5,2008,0,arxiv:0806.1352,false
HoFeAsO1-delta,,iron_based,50.3,2008,,arxiv:0809.3582,true
Bi2Sr2CaCu2Oy,,cuprate,50,2008,,arxiv:0807.1194,false
PrFeAsO0.7F0.12,,iron_based,50,2008,,arxiv:0808.2695,false
NdFeAsO0.82F0.18,,iron_based,50,2008,,arxiv:0806.1668,false
NdO0.88F0.12FeAs,,iron_based,50,2008,,arxiv:0803.4384,false
NdFeAsO0.80F0.20,,iron_based,50,2008,,arxiv:0806.2195,false
PrFeAsO0.6F0.12,,iron_based,50,2008,,arxiv:0807.3833,false
PrFeAsO0.5Fy,,iron_based,50,2008,,arxiv:0808.2695,false
Ca0.4Pr0.6FeAsF,,iron_based,50,2008,,arxiv:0812.1192,false
LaFeAsO,,iron_based,50,2008,1.5,arxiv:0809.4702,false
SmO0.5F0.5FeAs,,iron_based,50,2008,,arxiv:0804.2105,false
SmFeAsO0.8F0.2,,iron_based,49.5,2008,,arxiv:0808.2772,true
TbFeAsO1-x,,iron_based,48.5,2008,,arxiv:0809.3582,true
Sm(O0.7F0.3)FeAs,,iron_based,48,2008,0,arxiv:0804.1582,false
NdFeAsO0.86F0.14,,iron_based,48,2008,,arxiv:0808.0895,false
PrFeAsO0.6F0.12,,iron_based,48,2008,,arxiv:0807.3833,false
NdFeAsO0.94F0.06,,iron_based,48,2008,,arxiv:0807.0467,false
SiH4,,Other,47.7,2008,200,arxiv:0803.2713,true
PrFeAsO0.7F0.12,,iron_based,47,2008,,arxiv:0808.2695,false
NdFeAsO1-xFx,,iron_based,47,2008,,arxiv:0807.4196,false
SmO0.8F0.2FeAs,,iron_based,47,2008,,arxiv:0806.0078,false
PrFeAsO0.6F0.12,,iron_based,47,2008,,arxiv:0808.2695,false
PrFeAsO0.5Fy,,iron_based,47,2008,,arxiv:0808.2695,false
HgBa2CuO4+δ,,cuprate,47,2008,,arxiv:0805.1497,false
SiH4,,Other,46.6,2008,70,arxiv:0803.2713,true
YFeAsO1-delta,,iron_based,46.5,2008,,arxiv:0809.3582,true
SmFeAsO0.85F0.15,,iron_based,46,2008,,arxiv:0805.2389,false
SmFeAsO(0.8)F(0.2),,iron_based,46,2008,,arxiv:0811.4047,false
"TbFeAs(O,F)",,iron_based,46,2008,11,arxiv:0806.0926,true
NdFeAsO(0.8)F(0.2),,iron_based,46,2008,,arxiv:0811.4047,false
SmFeAsO0.80F0.20,,iron_based,46,2008,,arxiv:0809.2820,false
NdFeAsO0.85,,iron_based,45.5,2008,,arxiv:0806.0752,true
SmFeAsO0.8F0.2,,iron_based,45,2008,,arxiv:0806.1024,false
SmO0.8F0.2FeAs,,iron_based,45,2008,0,arxiv:0806.2303,false
PrO0.75FeAs,,iron_based,45,2008,6,arxiv:0806.2379,false
SmO0.82F0.18FeAs,,iron_based,45,2008,,arxiv:0805.2415,false
PrO0.89F0.11FeAs,,iron_based,45,2008,,arxiv:0806.0249,false
"DyFeAs(O,F)",,iron_based,45,2008,11,arxiv:0806.0926,true
BC5,,Other,45,2008,,arxiv:0805.3894,true
NdFeAsO0.9F0.1,,iron_based,45,2008,,arxiv:0806.1672,true
Bi2Sr2Ca1-xDyxCu2O8+δ,,cuprate,45,2008,,arxiv:0802.1559,false
RuSr2GdCu2O8,,cuprate,45,2008,,arxiv:0812.3024,false
SmFeAsO1-xFx,,iron_based,45,2008,,arxiv:0805.1042,false
YBa2Cu3O6.47,,cuprate,45,2008,,arxiv:0806.2128,false
SmFeAsO1-xFx,,iron_based,45,2008,,arxiv:0805.1042,false
Tb0.9Th0.1FeAsO,,iron_based,45,2008,,arxiv:0806.1675,false
SmFeAsO1-xFx,,iron_based,44.5,2008,,arxiv:0811.1601,false
SmFeAsO1-xFx,,iron_based,44.5,2008,,arxiv:0811.1601,false
PrFeAsO1-y,,iron_based,44,2008,,arxiv:0810.5623,false
Ce[O0.88F0.12]FeAs,,iron_based,44,2008,0,arxiv:0805.4372,false
NdFeAsO0.86,,iron_based,44,2008,,arxiv:0806.3821,false
TbFeAsO1-x,,iron_based,44,2008,,arxiv:0812.4907,true
GdFeAsO0.8F0.2,,iron_based,43.9,2008,0,arxiv:0808.0289,false
SmFeAsO0.85F0.15,,iron_based,43.7,2008,,arxiv:0803.3603,false
Bi2Sr2CaCu2Oy,,cuprate,43,2008,,arxiv:0807.1194,false
SmFeAsO0.85F0.15,,iron_based,43,2008,,arxiv:0803.3603,false
PrFeAsO,,iron_based,43,2008,,arxiv:0807.4441,false
Sr0.9La0.1CuO2,,cuprate,43,2008,,arxiv:0809.0541,false
Sm(O0.7F0.3)FeAs,,iron_based,42.5,2008,0,arxiv:0804.1582,false
CeO0.8F0.2FeAs,,iron_based,42.5,2008,,arxiv:0812.4520,true
SmFeAsO0.85F0.15,,iron_based,42,2008,,arxiv:0805.4616,true
Pr[O1-xFx]FeAs,,iron_based,42,2008,,arxiv:0803.2405,true
SmO0.85F0.15FeAs,,iron_based,42,2008,,arxiv:0806.0078,false
TbFeAsO0.85,,iron_based,42,2008,,arxiv:0808.1948,false
SmFeAsO0.85F0.15,,iron_based,41.8,2008,,arxiv:0803.3603,false
SmFeAsO0.85F0.15,,iron_based,41.7,2008,,arxiv:0803.3603,false
SmFeAsO0.85F0.15,,iron_based,41.3,2008,,arxiv:0803.3603,false
SmFeAsO0.85F0.15,,iron_based,41.2,2008,,arxiv:0803.3603,false
LaFeAsO1-xFx,,iron_based,41,2008,,arxiv:0804.3725,true
CeO0.84F0.16FeAs,,iron_based,41,2008,,arxiv:0803.3790,false
GdFeAsO0.8F0.2,,iron_based,40.8,2008,0,arxiv:0808.0289,false
SmFeAsO0.85F0.15,,iron_based,40,2008,,arxiv:0809.2820,false
CeO0.88F0.12FeAs,,iron_based,40,2008,,arxiv:0803.3790,false
Ce[O0.88F0.12]FeAs,,iron_based,40,2008,0,arxiv:0805.4372,false
CeFeAsO1-xFx,,iron_based,40,2008,,arxiv:0808.0296,false
La2-xSrxCuO4,,cuprate,40,2008,,arxiv:0801.4580,false
SrFe2As2,,iron_based,40,2008,2.55,arxiv:0807.4283,false
SmO0.85F0.15FeAs,,iron_based,39,2008,0,arxiv:0806.2303,false
La2-xSrxCuO4,,cuprate,39,2008,,arxiv:0812.0155,false
RuSr2GdCu2O8,,cuprate,39,2008,,arxiv:0811.3457,false
CeO0.9F0.1FeAs,,iron_based,38.4,2008,,arxiv:0812.4520,true
Ba0.6K0.4Fe2As2,,iron_based,38.3,2008,,arxiv:0805.4630,false
Ba0.6K0.4Fe2As2,,iron_based,38.1,2008,,arxiv:0805.4630,false
Ba0.6K0.4Fe2As2,,iron_based,38,2008,,arxiv:0806.1459,false
(Ba0.6K0.4)Fe2As2,,iron_based,38,2008,,arxiv:0807.4096,true
(Sr1-xKx)Fe2As2,,iron_based,38,2008,,arxiv:0806.1209,false
La2-xSrxCuO4,,cuprate,38,2008,,arxiv:0803.1415,false
Ba0.5K0.5Fe2As2,,iron_based,37.5,2008,,arxiv:0807.3950,false
Ba0.6K0.4Fe2As2,,iron_based,37.3,2008,,arxiv:0812.2827,false
La1.834Sr0.166CuO4,,cuprate,37.3,2008,,arxiv:0801.3481,true
(Cs0.4Sr0.6)Fe2As2,,iron_based,37.2,2008,,arxiv:0806.1301,false
La1.824Sr0.176CuO4,,cuprate,37.1,2008,,arxiv:0801.3481,true
(Ba0.5K0.5)Fe2As2,,iron_based,37,2008,,arxiv:0808.1425,false
Ba0.6K0.4Fe2As2,,iron_based,37,2008,,arxiv:0807.1094,false
K0.4Sr0.6Fe2As2,,iron_based,37,2008,0,arxiv:0809.2054,false
Ba1-xKxFe2As2,,iron_based,37,2008,,arxiv:0808.2185,false
GdO0.83F0.17FeAs,,iron_based,36.6,2008,,arxiv:0804.0835,false
Ba0.6K0.4Fe2As2,,iron_based,36.5,2008,0,arxiv:0808.2392,false
Ba0.6K0.4Fe2As2,,iron_based,36.5,2008,,arxiv:0807.3786,false
(K0.4Sr0.6)Fe2As2,,iron_based,36.5,2008,,arxiv:0806.1301,false
Ba0.6K0.4Fe2As2,,iron_based,36.2,2008,,arxiv:0807.3786,false
SmFeAsO1-xFx,,iron_based,36.2,2008,,arxiv:0811.1601,false
SmFeAsO1-xFx,,iron_based,36.2,2008,,arxiv:0811.1601,false
La1.85Sr0.15CuO4,,cuprate,36.1,2008,,arxiv:0803.0638,false
La1.822Sr0.178CuO4,,cuprate,36,2008,,arxiv:0803.0638,false
